LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI
-17.75,-45.25,2024,5,12.32,29.57,4.34
-17.25,-50.75,2024,5,22.17,30.14,8.8
-17.25,-50.25,2024,5,22.17,30.14,8.8
-17.25,-49.75,2024,5,21.5,29.82,8.09
-17.25,-49.25,2024,5,21.5,29.82,8.09
-17.25,-48.75,2024,5,21.09,29.9,8.89
-17.25,-48.25,2024,5,21.09,29.9,8.89
-17.25,-47.75,2024,5,20.97,29.88,9.34
-17.25,-47.25,2024,5,20.97,29.88,9.34
-17.25,-46.75,2024,5,17.96,29.74,8.08
-17.25,-46.25,2024,5,17.96,29.74,8.08
-17.25,-45.75,2024,5,12.32,29.57,4.34
-17.25,-45.25,2024,5,12.32,29.57,4.34
-16.75,-50.75,2024,5,18.56,28.96,6.37
-16.75,-50.25,2024,5,18.56,28.96,6.37
-16.75,-49.75,2024,5,17.09,28.93,5.85
-16.75,-49.25,2024,5,17.09,28.93,5.85
-16.75,-48.75,2024,5,15.63,29.06,5.38
-16.75,-48.25,2024,5,15.63,29.06,5.38
-16.75,-47.75,2024,5,16.1,29.51,6.07
-16.75,-47.25,2024,5,16.1,29.51,6.07
-16.75,-46.75,2024,5,14.73,29.37,4.8
-16.75,-46.25,2024,5,14.73,29.37,4.8
-16.75,-45.75,2024,5,13.64,28.94,4.95
-16.75,-45.25,2024,5,13.64,28.94,4.95
-20.75,-50.75,2024,6,28.82,30.89,33.12
-20.75,-50.25,2024,6,28.82,30.89,33.12
-20.75,-49.75,2024,6,28.84,30.86,30.79
-20.75,-49.25,2024,6,28.84,30.86,30.79
-20.75,-48.75,2024,6,28.84,30.84,32.88
-20.75,-48.25,2024,6,28.84,30.84,32.88
-20.75,-47.75,2024,6,26.88,30.82,27.51
-20.75,-47.25,2024,6,26.88,30.82,27.51
-20.75,-46.75,2024,6,24.2,30.88,19.69
-20.75,-46.25,2024,6,24.2,30.88,19.69
-20.75,-45.75,2024,6,22.93,30.38,14.7
-20.75,-45.25,2024,6,22.93,30.38,14.7
-20.25,-50.75,2024,6,28.82,30.89,33.12
-20.25,-50.25,2024,6,28.82,30.89,33.12
-20.25,-49.75,2024,6,28.84,30.86,30.79
-20.25,-49.25,2024,6,28.84,30.86,30.79
-20.25,-48.75,2024,6,28.84,30.84,32.88
-20.25,-48.25,2024,6,28.84,30.84,32.88
-20.25,-47.75,2024,6,26.88,30.82,27.51
-20.25,-47.25,2024,6,26.88,30.82,27.51
-20.25,-46.75,2024,6,24.2,30.88,19.69
-20.25,-46.25,2024,6,24.2,30.88,19.69
-20.25,-45.75,2024,6,22.93,30.38,14.7
-20.25,-45.25,2024,6,22.93,30.38,14.7
-19.75,-50.75,2024,6,27.39,30.58,29.2
-19.75,-50.25,2024,6,27.39,30.58,29.2
-19.75,-49.75,2024,6,25.57,30.62,24.43
-19.75,-49.25,2024,6,25.57,30.62,24.43
-19.75,-48.75,2024,6,23.24,30.68,19.39
-19.75,-48.25,2024,6,23.24,30.68,19.39
-19.75,-47.75,2024,6,23.57,30.74,14.88
-19.75,-47.25,2024,6,23.57,30.74,14.88
-19.75,-46.75,2024,6,23.03,30.79,13.75
-19.75,-46.25,2024,6,23.03,30.79,13.75
-19.75,-45.75,2024,6,21.3,30.11,12.68
-19.75,-45.25,2024,6,21.3,30.11,12.68
-19.25,-50.75,2024,6,27.39,30.58,29.2
-19.25,-50.25,2024,6,27.39,30.58,29.2
-19.25,-49.75,2024,6,25.57,30.62,24.43
-19.25,-49.25,2024,6,25.57,30.62,24.43
-19.25,-48.75,2024,6,23.24,30.68,19.39
-19.25,-48.25,2024,6,23.24,30.68,19.39
-19.25,-47.75,2024,6,23.57,30.74,14.88
-19.25,-47.25,2024,6,23.57,30.74,14.88
-19.25,-46.75,2024,6,23.03,30.79,13.75
-19.25,-46.25,2024,6,23.03,30.79,13.75
-19.25,-45.75,2024,6,21.3,30.11,12.68
-19.25,-45.25,2024,6,21.3,30.11,12.68
-18.75,-50.75,2024,6,24.15,30.56,20.62
-18.75,-50.25,2024,6,24.15,30.56,20.62
-18.75,-49.75,2024,6,25.8,30.15,21.35
-18.75,-49.25,2024,6,25.8,30.15,21.35
-18.75,-48.75,2024,6,24.28,30.19,18.0
-18.75,-48.25,2024,6,24.28,30.19,18.0
-18.75,-47.75,2024,6,21.71,30.36,12.77
-18.75,-47.25,2024,6,21.71,30.36,12.77
-18.75,-46.75,2024,6,19.77,30.37,11.02
-18.75,-46.25,2024,6,19.77,30.37,11.02
-18.75,-45.75,2024,6,23.39,29.84,15.61
-18.75,-45.25,2024,6,23.39,29.84,15.61
-18.25,-50.75,2024,6,24.15,30.56,20.62
-18.25,-50.25,2024,6,24.15,30.56,20.62
-18.25,-49.75,2024,6,25.8,30.15,21.35
-18.25,-49.25,2024,6,25.8,30.15,21.35
-18.25,-48.75,2024,6,24.28,30.19,18.0
-18.25,-48.25,2024,6,24.28,30.19,18.0
-18.25,-47.75,2024,6,21.71,30.36,12.77
-18.25,-47.25,2024,6,21.71,30.36,12.77
-18.25,-46.75,2024,6,19.77,30.37,11.02
-18.25,-46.25,2024,6,19.77,30.37,11.02
-18.25,-45.75,2024,6,23.39,29.84,15.61
-18.25,-45.25,2024,6,23.39,29.84,15.61
-17.75,-50.75,2024,6,25.77,30.43,22.63
-17.75,-50.25,2024,6,25.77,30.43,22.63
-17.75,-49.75,2024,6,25.14,30.12,21.5
-17.75,-49.25,2024,6,25.14,30.12,21.5
-17.75,-48.75,2024,6,23.63,30.2,17.26
-17.75,-48.25,2024,6,23.63,30.2,17.26
-17.75,-47.75,2024,6,23.54,30.25,15.17
-17.75,-47.25,2024,6,23.54,30.25,15.17
-17.75,-46.75,2024,6,24.26,29.99,17.55
-17.75,-46.25,2024,6,24.26,29.99,17.55
-17.75,-45.75,2024,6,22.89,29.54,16.59
-17.75,-45.25,2024,6,22.89,29.54,16.59
-17.25,-50.75,2024,6,25.77,30.43,22.63
-17.25,-50.25,2024,6,25.77,30.43,22.63
-17.25,-49.75,2024,6,25.14,30.12,21.5
-17.25,-49.25,2024,6,25.14,30.12,21.5
-17.25,-48.75,2024,6,23.63,30.2,17.26
-17.25,-48.25,2024,6,23.63,30.2,17.26
-17.25,-47.75,2024,6,23.54,30.25,15.17
-17.25,-47.25,2024,6,23.54,30.25,15.17
-17.25,-46.75,2024,6,24.26,29.99,17.55
-17.25,-46.25,2024,6,24.26,29.99,17.55
-17.25,-45.75,2024,6,22.89,29.54,16.59
-17.25,-45.25,2024,6,22.89,29.54,16.59
-16.75,-50.75,2024,6,24.33,29.57,21.88
-16.75,-50.25,2024,6,24.33,29.57,21.88
-16.75,-49.75,2024,6,24.75,29.25,20.29
-16.75,-49.25,2024,6,24.75,29.25,20.29
-16.75,-48.75,2024,6,24.53,29.33,18.08
-16.75,-48.25,2024,6,24.53,29.33,18.08
-16.75,-47.75,2024,6,24.43,29.66,17.53
-16.75,-47.25,2024,6,24.43,29.66,17.53
-16.75,-46.75,2024,6,24.41,29.5,16.71
-16.75,-46.25,2024,6,24.41,29.5,16.71
-16.75,-45.75,2024,6,23.3,28.84,14.36
-16.75,-45.25,2024,6,23.3,28.84,14.36
-20.75,-50.75,2024,7,29.28,30.98,33.51
-20.75,-50.25,2024,7,29.28,30.98,33.51
-20.75,-49.75,2024,7,27.51,30.57,28.6
-20.75,-49.25,2024,7,27.51,30.57,28.6
-20.75,-48.75,2024,7,28.21,30.54,30.23
-20.75,-48.25,2024,7,28.21,30.54,30.23
-20.75,-47.75,2024,7,24.84,30.61,23.69
-20.75,-47.25,2024,7,24.84,30.61,23.69
-20.75,-46.75,2024,7,21.97,30.67,18.42
-20.75,-46.25,2024,7,21.97,30.67,18.42
-20.75,-45.75,2024,7,22.97,30.23,18.33
-20.75,-45.25,2024,7,22.97,30.23,18.33
-20.25,-50.75,2024,7,29.28,30.98,33.51
-20.25,-50.25,2024,7,29.28,30.98,33.51
-20.25,-49.75,2024,7,27.51,30.57,28.6
-20.25,-49.25,2024,7,27.51,30.57,28.6
-20.25,-48.75,2024,7,28.21,30.54,30.23
-20.25,-48.25,2024,7,28.21,30.54,30.23
-20.25,-47.75,2024,7,24.84,30.61,23.69
-20.25,-47.25,2024,7,24.84,30.61,23.69
-20.25,-46.75,2024,7,21.97,30.67,18.42
-20.25,-46.25,2024,7,21.97,30.67,18.42
-20.25,-45.75,2024,7,22.97,30.23,18.33
-20.25,-45.25,2024,7,22.97,30.23,18.33
-19.75,-50.75,2024,7,27.29,30.7,28.21
-19.75,-50.25,2024,7,27.29,30.7,28.21
-19.75,-49.75,2024,7,26.32,30.43,25.59
-19.75,-49.25,2024,7,26.32,30.43,25.59
-19.75,-48.75,2024,7,23.59,30.5,21.44
-19.75,-48.25,2024,7,23.59,30.5,21.44
-19.75,-47.75,2024,7,22.39,30.56,18.73
-19.75,-47.25,2024,7,22.39,30.56,18.73
-19.75,-46.75,2024,7,21.38,30.54,17.7
-19.75,-46.25,2024,7,21.38,30.54,17.7
-19.75,-45.75,2024,7,23.39,29.96,20.43
-19.75,-45.25,2024,7,23.39,29.96,20.43
-19.25,-50.75,2024,7,27.29,30.7,28.21
-19.25,-50.25,2024,7,27.29,30.7,28.21
-19.25,-49.75,2024,7,26.32,30.43,25.59
-19.25,-49.25,2024,7,26.32,30.43,25.59
-19.25,-48.75,2024,7,23.59,30.5,21.44
-19.25,-48.25,2024,7,23.59,30.5,21.44
-19.25,-47.75,2024,7,22.39,30.56,18.73
-19.25,-47.25,2024,7,22.39,30.56,18.73
-19.25,-46.75,2024,7,21.38,30.54,17.7
-19.25,-46.25,2024,7,21.38,30.54,17.7
-19.25,-45.75,2024,7,23.39,29.96,20.43
-19.25,-45.25,2024,7,23.39,29.96,20.43
-18.75,-50.75,2024,7,23.39,30.27,21.8
-18.75,-50.25,2024,7,23.39,30.27,21.8
-18.75,-49.75,2024,7,24.01,30.1,21.76
-18.75,-49.25,2024,7,24.01,30.1,21.76
-18.75,-48.75,2024,7,25.66,30.26,22.64
-18.75,-48.25,2024,7,25.66,30.26,22.64
-18.75,-47.75,2024,7,26.07,30.3,24.17
-18.75,-47.25,2024,7,26.07,30.3,24.17
-18.75,-46.75,2024,7,24.01,30.25,20.82
-18.75,-46.25,2024,7,24.01,30.25,20.82
-18.75,-45.75,2024,7,21.24,29.78,15.24
-18.75,-45.25,2024,7,21.24,29.78,15.24
-18.25,-50.75,2024,7,23.39,30.27,21.8
-18.25,-50.25,2024,7,23.39,30.27,21.8
-18.25,-49.75,2024,7,24.01,30.1,21.76
-18.25,-49.25,2024,7,24.01,30.1,21.76
-18.25,-48.75,2024,7,25.66,30.26,22.64
-18.25,-48.25,2024,7,25.66,30.26,22.64
-18.25,-47.75,2024,7,26.07,30.3,24.17
-18.25,-47.25,2024,7,26.07,30.3,24.17
-18.25,-46.75,2024,7,24.01,30.25,20.82
-18.25,-46.25,2024,7,24.01,30.25,20.82
-18.25,-45.75,2024,7,21.24,29.78,15.24
-18.25,-45.25,2024,7,21.24,29.78,15.24
-17.75,-50.75,2024,7,26.19,30.1,25.54
-17.75,-50.25,2024,7,26.19,30.1,25.54
-17.75,-49.75,2024,7,25.81,29.89,26.1
-17.75,-49.25,2024,7,25.81,29.89,26.1
-17.75,-48.75,2024,7,24.17,30.02,22.31
-17.75,-48.25,2024,7,24.17,30.02,22.31
-17.75,-47.75,2024,7,24.43,29.97,21.14
-17.75,-47.25,2024,7,24.43,29.97,21.14
-17.75,-46.75,2024,7,25.64,29.82,22.63
-17.75,-46.25,2024,7,25.64,29.82,22.63
-17.75,-45.75,2024,7,23.54,29.52,14.65
-17.75,-45.25,2024,7,23.54,29.52,14.65
-17.25,-50.75,2024,7,26.19,30.1,25.54
-17.25,-50.25,2024,7,26.19,30.1,25.54
-17.25,-49.75,2024,7,25.81,29.89,26.1
-17.25,-49.25,2024,7,25.81,29.89,26.1
-17.25,-48.75,2024,7,24.17,30.02,22.31
-17.25,-48.25,2024,7,24.17,30.02,22.31
-17.25,-47.75,2024,7,24.43,29.97,21.14
-17.25,-47.25,2024,7,24.43,29.97,21.14
-17.25,-46.75,2024,7,25.64,29.82,22.63
-17.25,-46.25,2024,7,25.64,29.82,22.63
-17.25,-45.75,2024,7,23.54,29.52,14.65
-17.25,-45.25,2024,7,23.54,29.52,14.65
-16.75,-50.75,2024,7,25.44,29.49,22.32
-16.75,-50.25,2024,7,25.44,29.49,22.32
-16.75,-49.75,2024,7,23.6,29.51,19.52
-16.75,-49.25,2024,7,23.6,29.51,19.52
-16.75,-48.75,2024,7,24.15,29.54,19.94
-16.75,-48.25,2024,7,24.15,29.54,19.94
-16.75,-47.75,2024,7,24.63,29.41,22.16
-16.75,-47.25,2024,7,24.63,29.41,22.16
-16.75,-46.75,2024,7,22.96,29.3,19.14
-16.75,-46.25,2024,7,22.96,29.3,19.14
-16.75,-45.75,2024,7,22.25,29.17,11.28
-16.75,-45.25,2024,7,22.25,29.17,11.28
-20.75,-50.75,2024,8,28.83,30.74,33.62
-20.75,-50.25,2024,8,28.83,30.74,33.62
-20.75,-49.75,2024,8,28.02,30.48,29.67
-20.75,-49.25,2024,8,28.02,30.48,29.67
-20.75,-48.75,2024,8,26.52,30.51,27.71
-20.75,-48.25,2024,8,26.52,30.51,27.71
-20.75,-47.75,2024,8,23.51,30.08,21.26
-20.75,-47.25,2024,8,23.51,30.08,21.26
-20.75,-46.75,2024,8,23.61,30.2,17.83
-20.75,-46.25,2024,8,23.61,30.2,17.83
-20.75,-45.75,2024,8,22.73,29.35,13.45
-20.75,-45.25,2024,8,22.73,29.35,13.45
-20.25,-50.75,2024,8,28.83,30.74,33.62
-20.25,-50.25,2024,8,28.83,30.74,33.62
-20.25,-49.75,2024,8,28.02,30.48,29.67
-20.25,-49.25,2024,8,28.02,30.48,29.67
-20.25,-48.75,2024,8,26.52,30.51,27.71
-20.25,-48.25,2024,8,26.52,30.51,27.71
-20.25,-47.75,2024,8,23.51,30.08,21.26
-20.25,-47.25,2024,8,23.51,30.08,21.26
-20.25,-46.75,2024,8,23.61,30.2,17.83
-20.25,-46.25,2024,8,23.61,30.2,17.83
-20.25,-45.75,2024,8,22.73,29.35,13.45
-20.25,-45.25,2024,8,22.73,29.35,13.45
-19.75,-50.75,2024,8,28.91,30.46,33.31
-19.75,-50.25,2024,8,28.91,30.46,33.31
-19.75,-49.75,2024,8,26.81,30.32,27.57
-19.75,-49.25,2024,8,26.81,30.32,27.57
-19.75,-48.75,2024,8,24.58,30.39,23.85
-19.75,-48.25,2024,8,24.58,30.39,23.85
-19.75,-47.75,2024,8,24.34,30.01,17.95
-19.75,-47.25,2024,8,24.34,30.01,17.95
-19.75,-46.75,2024,8,18.77,30.15,7.36
-19.75,-46.25,2024,8,18.77,30.15,7.36
-19.75,-45.75,2024,8,18.79,29.11,7.06
-19.75,-45.25,2024,8,18.79,29.11,7.06
-19.25,-50.75,2024,8,28.91,30.46,33.31
-19.25,-50.25,2024,8,28.91,30.46,33.31
-19.25,-49.75,2024,8,26.81,30.32,27.57
-19.25,-49.25,2024,8,26.81,30.32,27.57
-19.25,-48.75,2024,8,24.58,30.39,23.85
-19.25,-48.25,2024,8,24.58,30.39,23.85
-19.25,-47.75,2024,8,24.34,30.01,17.95
-19.25,-47.25,2024,8,24.34,30.01,17.95
-19.25,-46.75,2024,8,18.77,30.15,7.36
-19.25,-46.25,2024,8,18.77,30.15,7.36
-19.25,-45.75,2024,8,18.79,29.11,7.06
-19.25,-45.25,2024,8,18.79,29.11,7.06
-18.75,-50.75,2024,8,28.51,30.23,30.52
-18.75,-50.25,2024,8,28.51,30.23,30.52
-18.75,-49.75,2024,8,27.57,29.95,27.75
-18.75,-49.25,2024,8,27.57,29.95,27.75
-18.75,-48.75,2024,8,26.86,30.04,22.85
-18.75,-48.25,2024,8,26.86,30.04,22.85
-18.75,-47.75,2024,8,22.16,29.53,11.66
-18.75,-47.25,2024,8,22.16,29.53,11.66
-18.75,-46.75,2024,8,19.16,29.62,7.1
-18.75,-46.25,2024,8,19.16,29.62,7.1
-18.75,-45.75,2024,8,16.3,29.25,6.01
-18.75,-45.25,2024,8,16.3,29.25,6.01
-18.25,-50.75,2024,8,28.51,30.23,30.52
-18.25,-50.25,2024,8,28.51,30.23,30.52
-18.25,-49.75,2024,8,27.57,29.95,27.75
-18.25,-49.25,2024,8,27.57,29.95,27.75
-18.25,-48.75,2024,8,26.86,30.04,22.85
-18.25,-48.25,2024,8,26.86,30.04,22.85
-18.25,-47.75,2024,8,22.16,29.53,11.66
-18.25,-47.25,2024,8,22.16,29.53,11.66
-18.25,-46.75,2024,8,19.16,29.62,7.1
-18.25,-46.25,2024,8,19.16,29.62,7.1
-18.25,-45.75,2024,8,16.3,29.25,6.01
-18.25,-45.25,2024,8,16.3,29.25,6.01
-17.75,-50.75,2024,8,27.6,30.17,26.72
-17.75,-50.25,2024,8,27.6,30.17,26.72
-17.75,-49.75,2024,8,25.94,30.01,22.29
-17.75,-49.25,2024,8,25.94,30.01,22.29
-17.75,-48.75,2024,8,23.25,30.05,13.99
-17.75,-48.25,2024,8,23.25,30.05,13.99
-17.75,-47.75,2024,8,19.11,29.47,7.46
-17.75,-47.25,2024,8,19.11,29.47,7.46
-17.75,-46.75,2024,8,13.75,29.28,4.81
-17.75,-46.25,2024,8,13.75,29.28,4.81
-17.75,-45.75,2024,8,12.86,29.07,4.24
-17.75,-45.25,2024,8,12.86,29.07,4.24
-17.25,-50.75,2024,8,27.6,30.17,26.72
-17.25,-50.25,2024,8,27.6,30.17,26.72
-17.25,-49.75,2024,8,25.94,30.01,22.29
-17.25,-49.25,2024,8,25.94,30.01,22.29
-17.25,-48.75,2024,8,23.25,30.05,13.99
-17.25,-48.25,2024,8,23.25,30.05,13.99
-17.25,-47.75,2024,8,19.11,29.47,7.46
-17.25,-47.25,2024,8,19.11,29.47,7.46
-17.25,-46.75,2024,8,13.75,29.28,4.81
-17.25,-46.25,2024,8,13.75,29.28,4.81
-17.25,-45.75,2024,8,12.86,29.07,4.24
-17.25,-45.25,2024,8,12.86,29.07,4.24
-16.75,-50.75,2024,8,21.52,29.58,13.28
-16.75,-50.25,2024,8,21.52,29.58,13.28
-16.75,-49.75,2024,8,19.24,29.59,9.62
-16.75,-49.25,2024,8,19.24,29.59,9.62
-16.75,-48.75,2024,8,16.58,29.64,6.57
-16.75,-48.25,2024,8,16.58,29.64,6.57
-16.75,-47.75,2024,8,18.08,29.62,7.06
-16.75,-47.25,2024,8,18.08,29.62,7.06
-16.75,-46.75,2024,8,9.41,29.5,3.28
-16.75,-46.25,2024,8,9.41,29.5,3.28
-16.75,-45.75,2024,8,7.7,29.23,2.71
-16.75,-45.25,2024,8,7.7,29.23,2.71
-20.75,-50.75,2024,9,28.74,30.41,32.93
-20.75,-50.25,2024,9,28.74,30.41,32.93
-20.75,-49.75,2024,9,26.97,30.09,24.98
-20.75,-49.25,2024,9,26.97,30.09,24.98
-20.75,-48.75,2024,9,25.81,30.24,18.2
-20.75,-48.25,2024,9,25.81,30.24,18.2
-20.75,-47.75,2024,9,21.69,29.23,12.91
-20.75,-47.25,2024,9,21.69,29.23,12.91
-20.75,-46.75,2024,9,17.39,29.32,6.87
-20.75,-46.25,2024,9,17.39,29.32,6.87
-20.75,-45.75,2024,9,15.12,29.6,5.36
-20.75,-45.25,2024,9,15.12,29.6,5.36
-20.25,-50.75,2024,9,28.74,30.41,32.93
-20.25,-50.25,2024,9,28.74,30.41,32.93
-20.25,-49.75,2024,9,26.97,30.09,24.98
-20.25,-49.25,2024,9,26.97,30.09,24.98
-20.25,-48.75,2024,9,25.81,30.24,18.2
-20.25,-48.25,2024,9,25.81,30.24,18.2
-20.25,-47.75,2024,9,21.69,29.23,12.91
-20.25,-47.25,2024,9,21.69,29.23,12.91
-20.25,-46.75,2024,9,17.39,29.32,6.87
-20.25,-46.25,2024,9,17.39,29.32,6.87
-20.25,-45.75,2024,9,15.12,29.6,5.36
-20.25,-45.25,2024,9,15.12,29.6,5.36
-19.75,-50.75,2024,9,26.72,30.22,26.84
-19.75,-50.25,2024,9,26.72,30.22,26.84
-19.75,-49.75,2024,9,22.13,29.99,14.4
-19.75,-49.25,2024,9,22.13,29.99,14.4
-19.75,-48.75,2024,9,20.32,30.14,11.93
-19.75,-48.25,2024,9,20.32,30.14,11.93
-19.75,-47.75,2024,9,18.85,29.05,8.89
-19.75,-47.25,2024,9,18.85,29.05,8.89
-19.75,-46.75,2024,9,16.77,29.1,6.19
-19.75,-46.25,2024,9,16.77,29.1,6.19
-19.75,-45.75,2024,9,15.42,29.26,5.02
-19.75,-45.25,2024,9,15.42,29.26,5.02
-19.25,-50.75,2024,9,26.72,30.22,26.84
-19.25,-50.25,2024,9,26.72,30.22,26.84
-19.25,-49.75,2024,9,22.13,29.99,14.4
-19.25,-49.25,2024,9,22.13,29.99,14.4
-19.25,-48.75,2024,9,20.32,30.14,11.93
-19.25,-48.25,2024,9,20.32,30.14,11.93
-19.25,-47.75,2024,9,18.85,29.05,8.89
-19.25,-47.25,2024,9,18.85,29.05,8.89
-19.25,-46.75,2024,9,16.77,29.1,6.19
-19.25,-46.25,2024,9,16.77,29.1,6.19
-19.25,-45.75,2024,9,15.42,29.26,5.02
-19.25,-45.25,2024,9,15.42,29.26,5.02
-18.75,-50.75,2024,9,25.53,29.98,18.78
-18.75,-50.25,2024,9,25.53,29.98,18.78
-18.75,-49.75,2024,9,21.23,29.84,10.88
-18.75,-49.25,2024,9,21.23,29.84,10.88
-18.75,-48.75,2024,9,11.15,29.77,3.83
-18.75,-48.25,2024,9,11.15,29.77,3.83
-18.75,-47.75,2024,9,10.93,29.31,3.69
-18.75,-47.25,2024,9,10.93,29.31,3.69
-18.75,-46.75,2024,9,13.96,29.41,4.7
-18.75,-46.25,2024,9,13.96,29.41,4.7
-18.75,-45.75,2024,9,15.02,29.65,5.03
-18.75,-45.25,2024,9,15.02,29.65,5.03
-18.25,-50.75,2024,9,25.53,29.98,18.78
-18.25,-50.25,2024,9,25.53,29.98,18.78
-18.25,-49.75,2024,9,21.23,29.84,10.88
-18.25,-49.25,2024,9,21.23,29.84,10.88
-18.25,-48.75,2024,9,11.15,29.77,3.83
-18.25,-48.25,2024,9,11.15,29.77,3.83
-18.25,-47.75,2024,9,10.93,29.31,3.69
-18.25,-47.25,2024,9,10.93,29.31,3.69
-18.25,-46.75,2024,9,13.96,29.41,4.7
-18.25,-46.25,2024,9,13.96,29.41,4.7
-18.25,-45.75,2024,9,15.02,29.65,5.03
-18.25,-45.25,2024,9,15.02,29.65,5.03
-17.75,-50.75,2024,9,24.26,30.01,13.32
-17.75,-50.25,2024,9,24.26,30.01,13.32
-17.75,-49.75,2024,9,23.07,29.73,12.37
-17.75,-49.25,2024,9,23.07,29.73,12.37
-17.75,-48.75,2024,9,15.58,29.65,5.64
-17.75,-48.25,2024,9,15.58,29.65,5.64
-17.75,-47.75,2024,9,12.39,29.22,4.28
-17.75,-47.25,2024,9,12.39,29.22,4.28
-17.75,-46.75,2024,9,14.89,29.14,5.59
-17.75,-46.25,2024,9,14.89,29.14,5.59
-17.75,-45.75,2024,9,16.76,29.69,6.15
-17.75,-45.25,2024,9,16.76,29.69,6.15
-17.25,-50.75,2024,9,24.26,30.01,13.32
-17.25,-50.25,2024,9,24.26,30.01,13.32
-17.25,-49.75,2024,9,23.07,29.73,12.37
-17.25,-49.25,2024,9,23.07,29.73,12.37
-17.25,-48.75,2024,9,15.58,29.65,5.64
-17.25,-48.25,2024,9,15.58,29.65,5.64
-17.25,-47.75,2024,9,12.39,29.22,4.28
-17.25,-47.25,2024,9,12.39,29.22,4.28
-17.25,-46.75,2024,9,14.89,29.14,5.59
-17.25,-46.25,2024,9,14.89,29.14,5.59
-17.25,-45.75,2024,9,16.76,29.69,6.15
-17.25,-45.25,2024,9,16.76,29.69,6.15
-16.75,-50.75,2024,9,23.36,29.42,13.88
-16.75,-50.25,2024,9,23.36,29.42,13.88
-16.75,-49.75,2024,9,20.4,29.29,8.89
-16.75,-49.25,2024,9,20.4,29.29,8.89
-16.75,-48.75,2024,9,19.48,29.41,7.77
-16.75,-48.25,2024,9,19.48,29.41,7.77
-16.75,-47.75,2024,9,15.64,29.38,5.49
-16.75,-47.25,2024,9,15.64,29.38,5.49
-16.75,-46.75,2024,9,19.11,29.32,7.42
-16.75,-46.25,2024,9,19.11,29.32,7.42
-16.75,-45.75,2024,9,21.78,30.13,9.29
-16.75,-45.25,2024,9,21.78,30.13,9.29
-20.75,-50.75,2024,10,17.71,29.66,7.6
-20.75,-50.25,2024,10,17.71,29.66,7.6
-20.75,-49.75,2024,10,17.75,29.22,8.64
-20.75,-49.25,2024,10,17.75,29.22,8.64
-20.75,-48.75,2024,10,20.11,29.28,10.92
-20.75,-48.25,2024,10,20.11,29.28,10.92
-20.75,-47.75,2024,10,23.57,29.66,14.57
-20.75,-47.25,2024,10,23.57,29.66,14.57
-20.75,-46.75,2024,10,19.04,29.74,9.19
-20.75,-46.25,2024,10,19.04,29.74,9.19
-20.75,-45.75,2024,10,19.54,30.09,9.74
-20.75,-45.25,2024,10,19.54,30.09,9.74
-20.25,-50.75,2024,10,17.71,29.66,7.6
-20.25,-50.25,2024,10,17.71,29.66,7.6
-20.25,-49.75,2024,10,17.75,29.22,8.64
-20.25,-49.25,2024,10,17.75,29.22,8.64
-20.25,-48.75,2024,10,20.11,29.28,10.92
-20.25,-48.25,2024,10,20.11,29.28,10.92
-20.25,-47.75,2024,10,23.57,29.66,14.57
-20.25,-47.25,2024,10,23.57,29.66,14.57
-20.25,-46.75,2024,10,19.04,29.74,9.19
-20.25,-46.25,2024,10,19.04,29.74,9.19
-20.25,-45.75,2024,10,19.54,30.09,9.74
-20.25,-45.25,2024,10,19.54,30.09,9.74
-19.75,-50.75,2024,10,19.18,29.54,9.36
-19.75,-50.25,2024,10,19.18,29.54,9.36
-19.75,-49.75,2024,10,17.99,29.21,10.58
-19.75,-49.25,2024,10,17.99,29.21,10.58
-19.75,-48.75,2024,10,19.64,29.24,11.94
-19.75,-48.25,2024,10,19.64,29.24,11.94
-19.75,-47.75,2024,10,20.4,29.51,10.98
-19.75,-47.25,2024,10,20.4,29.51,10.98
-19.75,-46.75,2024,10,21.04,29.65,9.43
-19.75,-46.25,2024,10,21.04,29.65,9.43
-19.75,-45.75,2024,10,19.27,29.79,8.44
-19.75,-45.25,2024,10,19.27,29.79,8.44
-19.25,-50.75,2024,10,19.18,29.54,9.36
-19.25,-50.25,2024,10,19.18,29.54,9.36
-19.25,-49.75,2024,10,17.99,29.21,10.58
-19.25,-49.25,2024,10,17.99,29.21,10.58
-19.25,-48.75,2024,10,19.64,29.24,11.94
-19.25,-48.25,2024,10,19.64,29.24,11.94
-19.25,-47.75,2024,10,20.4,29.51,10.98
-19.25,-47.25,2024,10,20.4,29.51,10.98
-19.25,-46.75,2024,10,21.04,29.65,9.43
-19.25,-46.25,2024,10,21.04,29.65,9.43
-19.25,-45.75,2024,10,19.27,29.79,8.44
-19.25,-45.25,2024,10,19.27,29.79,8.44
-18.75,-50.75,2024,10,22.65,29.42,14.64
-18.75,-50.25,2024,10,22.65,29.42,14.64
-18.75,-49.75,2024,10,19.86,29.63,12.35
-18.75,-49.25,2024,10,19.86,29.63,12.35
-18.75,-48.75,2024,10,21.45,29.61,13.79
-18.75,-48.25,2024,10,21.45,29.61,13.79
-18.75,-47.75,2024,10,22.34,29.87,13.81
-18.75,-47.25,2024,10,22.34,29.87,13.81
-18.75,-46.75,2024,10,22.39,29.89,15.68
-18.75,-46.25,2024,10,22.39,29.89,15.68
